State,Year,Region,Month,Gender,Product,Units Sold,Total Sales
Pennsylvania,2021,Northeast,11,Women's,Street Footwear,1397,64448
Pennsylvania,2021,Northeast,12,Men's,Apparel,1476,89080
Pennsylvania,2021,Northeast,12,Men's,Athletic Footwear,2036,106873
Pennsylvania,2021,Northeast,12,Men's,Street Footwear,3624,224272
Pennsylvania,2021,Northeast,12,Women's,Apparel,2274,144428
Pennsylvania,2021,Northeast,12,Women's,Athletic Footwear,1324,67421
Pennsylvania,2021,Northeast,12,Women's,Street Footwear,1557,79345
Rhode Island,2021,Northeast,1,Men's,Apparel,238,11301
Rhode Island,2021,Northeast,1,Men's,Athletic Footwear,406,15048
Rhode Island,2021,Northeast,1,Men's,Street Footwear,716,26708
Rhode Island,2021,Northeast,1,Women's,Apparel,403,14818
Rhode Island,2021,Northeast,1,Women's,Athletic Footwear,159,5209
Rhode Island,2021,Northeast,1,Women's,Street Footwear,398,11121
Rhode Island,2021,Northeast,2,Men's,Apparel,200,8420
Rhode Island,2021,Northeast,2,Men's,Athletic Footwear,244,9201
Rhode Island,2021,Northeast,2,Men's,Street Footwear,795,29070
Rhode Island,2021,Northeast,2,Women's,Apparel,367,12099
Rhode Island,2021,Northeast,2,Women's,Athletic Footwear,79,2197
Rhode Island,2021,Northeast,2,Women's,Street Footwear,330,9420
Rhode Island,2021,Northeast,3,Men's,Apparel,120,5080
Rhode Island,2021,Northeast,3,Men's,Athletic Footwear,239,7961
Rhode Island,2021,Northeast,3,Men's,Street Footwear,712,23405
Rhode Island,2021,Northeast,3,Women's,Apparel,284,9207
Rhode Island,2021,Northeast,3,Women's,Athletic Footwear,41,1142
Rhode Island,2021,Northeast,3,Women's,Street Footwear,282,6500
Rhode Island,2021,Northeast,4,Men's,Apparel,80,3405
Rhode Island,2021,Northeast,4,Men's,Athletic Footwear,198,6351
Rhode Island,2021,Northeast,4,Men's,Street Footwear,668,22123
Rhode Island,2021,Northeast,4,Women's,Apparel,310,10210
Rhode Island,2021,Northeast,4,Women's,Athletic Footwear,80,2234
Rhode Island,2021,Northeast,4,Women's,Street Footwear,205,4693
Rhode Island,2021,Northeast,5,Men's,Apparel,275,13163
Rhode Island,2021,Northeast,5,Men's,Athletic Footwear,282,11838
Rhode Island,2021,Northeast,5,Men's,Street Footwear,742,35327
Rhode Island,2021,Northeast,5,Women's,Apparel,474,24059
Rhode Island,2021,Northeast,5,Women's,Athletic Footwear,245,9093
Rhode Island,2021,Northeast,5,Women's,Street Footwear,320,12260
Rhode Island,2021,Northeast,6,Men's,Apparel,324,15357
Rhode Island,2021,Northeast,6,Men's,Athletic Footwear,495,20865
Rhode Island,2021,Northeast,6,Men's,Street Footwear,864,40321
Rhode Island,2021,Northeast,6,Women's,Apparel,557,28854
Rhode Island,2021,Northeast,6,Women's,Athletic Footwear,330,12160
Rhode Island,2021,Northeast,6,Women's,Street Footwear,364,13903
Rhode Island,2021,Northeast,7,Men's,Apparel,356,16454
Rhode Island,2021,Northeast,7,Men's,Athletic Footwear,520,21594
Rhode Island,2021,Northeast,7,Men's,Street Footwear,915,43005
Rhode Island,2021,Northeast,7,Women's,Apparel,652,32967
Rhode Island,2021,Northeast,7,Women's,Athletic Footwear,318,12006
Rhode Island,2021,Northeast,7,Women's,Street Footwear,393,14511
Rhode Island,2021,Northeast,8,Men's,Apparel,196,9124
Rhode Island,2021,Northeast,8,Men's,Athletic Footwear,527,21888
Rhode Island,2021,Northeast,8,Men's,Street Footwear,875,40993
Rhode Island,2021,Northeast,8,Women's,Apparel,483,24671
Rhode Island,2021,Northeast,8,Women's,Athletic Footwear,236,8806
Rhode Island,2021,Northeast,8,Women's,Street Footwear,410,15400
Rhode Island,2021,Northeast,9,Men's,Apparel,160,7390
Rhode Island,2021,Northeast,9,Men's,Athletic Footwear,360,14903
Rhode Island,2021,Northeast,9,Men's,Street Footwear,664,31236
Rhode Island,2021,Northeast,9,Women's,Apparel,322,16639
Rhode Island,2021,Northeast,9,Women's,Athletic Footwear,159,6013
Rhode Island,2021,Northeast,9,Women's,Street Footwear,202,7499
Rhode Island,2021,Northeast,10,Men's,Apparel,117,6465
Rhode Island,2021,Northeast,10,Men's,Athletic Footwear,324,15160
Rhode Island,2021,Northeast,10,Men's,Street Footwear,582,29787
Rhode Island,2021,Northeast,10,Women's,Apparel,324,19813
Rhode Island,2021,Northeast,10,Women's,Athletic Footwear,121,5728
Rhode Island,2021,Northeast,10,Women's,Street Footwear,159,7505
Rhode Island,2021,Northeast,11,Men's,Apparel,280,15675
Rhode Island,2021,Northeast,11,Men's,Athletic Footwear,362,17108
Rhode Island,2021,Northeast,11,Men's,Street Footwear,550,30425
Rhode Island,2021,Northeast,11,Women's,Apparel,435,26312
Rhode Island,2021,Northeast,11,Women's,Athletic Footwear,326,15232
Rhode Island,2021,Northeast,11,Women's,Street Footwear,352,16588
Rhode Island,2021,Northeast,12,Men's,Apparel,367,20342
Rhode Island,2021,Northeast,12,Men's,Athletic Footwear,480,22284
Rhode Island,2021,Northeast,12,Men's,Street Footwear,795,44970
Rhode Island,2021,Northeast,12,Women's,Apparel,521,31885
Rhode Island,2021,Northeast,12,Women's,Athletic Footwear,367,16988
Rhode Island,2021,Northeast,12,Women's,Street Footwear,437,20748
South Carolina,2021,Southeast,1,Men's,Apparel,781,34677
South Carolina,2021,Southeast,1,Men's,Athletic Footwear,906,31529
South Carolina,2021,Southeast,1,Men's,Street Footwear,1156,39998
South Carolina,2021,Southeast,1,Women's,Apparel,921,32039
South Carolina,2021,Southeast,1,Women's,Athletic Footwear,748,22267
South Carolina,2021,Southeast,1,Women's,Street Footwear,914,22661
South Carolina,2021,Southeast,2,Men's,Apparel,889,44261
South Carolina,2021,Southeast,2,Men's,Athletic Footwear,813,28267
South Carolina,2021,Southeast,2,Men's,Street Footwear,1238,43067
South Carolina,2021,Southeast,2,Women's,Apparel,1016,35344
South Carolina,2021,Southeast,2,Women's,Athletic Footwear,794,27452
South Carolina,2021,Southeast,2,Women's,Street Footwear,844,20762
South Carolina,2021,Southeast,3,Men's,Apparel,806,35546
South Carolina,2021,Southeast,3,Men's,Athletic Footwear,910,31220
South Carolina,2021,Southeast,3,Men's,Street Footwear,1285,44445
South Carolina,2021,Southeast,3,Women's,Apparel,914,31423
South Carolina,2021,Southeast,3,Women's,Athletic Footwear,719,21137
South Carolina,2021,Southeast,3,Women's,Street Footwear,906,22469
South Carolina,2021,Southeast,4,Men's,Apparel,813,40086
South Carolina,2021,Southeast,4,Men's,Athletic Footwear,857,29813
South Carolina,2021,Southeast,4,Men's,Street Footwear,1258,43464
South Carolina,2021,Southeast,4,Women's,Apparel,984,39151
South Carolina,2021,Southeast,4,Women's,Athletic Footwear,780,22859
South Carolina,2021,Southeast,4,Women's,Street Footwear,857,21243
South Carolina,2021,Southeast,5,Men's,Apparel,896,48887
South Carolina,2021,Southeast,5,Men's,Athletic Footwear,938,45960
South Carolina,2021,Southeast,5,Men's,Street Footwear,1327,65786
South Carolina,2021,Southeast,5,Women's,Apparel,1000,59800
South Carolina,2021,Southeast,5,Women's,Athletic Footwear,857,38201
South Carolina,2021,Southeast,5,Women's,Street Footwear,935,41235
South Carolina,2021,Southeast,6,Men's,Apparel,945,60840
South Carolina,2021,Southeast,6,Men's,Athletic Footwear,1000,49800
South Carolina,2021,Southeast,6,Men's,Street Footwear,1323,71672
South Carolina,2021,Southeast,6,Women's,Apparel,1175,81000
South Carolina,2021,Southeast,6,Women's,Athletic Footwear,968,47746
South Carolina,2021,Southeast,6,Women's,Street Footwear,984,48573
South Carolina,2021,Southeast,7,Men's,Apparel,1040,67360
South Carolina,2021,Southeast,7,Men's,Athletic Footwear,1170,69660
South Carolina,2021,Southeast,7,Men's,Street Footwear,1461,94343
South Carolina,2021,Southeast,7,Women's,Apparel,1219,84354
South Carolina,2021,Southeast,7,Women's,Athletic Footwear,977,53129
South Carolina,2021,Southeast,7,Women's,Street Footwear,1073,58023
South Carolina,2021,Southeast,8,Men's,Apparel,975,52725
South Carolina,2021,Southeast,8,Men's,Athletic Footwear,1143,67122
South Carolina,2021,Southeast,8,Men's,Street Footwear,1451,93337
South Carolina,2021,Southeast,8,Women's,Apparel,1203,71624
South Carolina,2021,Southeast,8,Women's,Athletic Footwear,1008,45127
South Carolina,2021,Southeast,8,Women's,Street Footwear,1056,56925
South Carolina,2021,Southeast,9,Men's,Apparel,875,43400
South Carolina,2021,Southeast,9,Men's,Athletic Footwear,1048,51954
South Carolina,2021,Southeast,9,Men's,Street Footwear,1312,71012
South Carolina,2021,Southeast,9,Women's,Apparel,1032,56064
South Carolina,2021,Southeast,9,Women's,Athletic Footwear,910,36190
South Carolina,2021,Southeast,9,Women's,Street Footwear,921,36448
South Carolina,2021,Southeast,10,Men's,Apparel,839,45578
South Carolina,2021,Southeast,10,Men's,Athletic Footwear,1008,44736
South Carolina,2021,Southeast,10,Men's,Street Footwear,1219,65825
South Carolina,2021,Southeast,10,Women's,Apparel,1000,59100
South Carolina,2021,Southeast,10,Women's,Athletic Footwear,826,36466
South Carolina,2021,Southeast,10,Women's,Street Footwear,851,37591
South Carolina,2021,Southeast,11,Men's,Apparel,921,63686
South Carolina,2021,Southeast,11,Men's,Athletic Footwear,938,42022
South Carolina,2021,Southeast,11,Men's,Street Footwear,1203,64775
South Carolina,2021,Southeast,11,Women's,Apparel,1031,77119
South Carolina,2021,Southeast,11,Women's,Athletic Footwear,975,53175
South Carolina,2021,Southeast,11,Women's,Street Footwear,897,39961
South Carolina,2021,Southeast,12,Men's,Apparel,1000,69100
South Carolina,2021,Southeast,12,Men's,Athletic Footwear,1094,65202
South Carolina,2021,Southeast,12,Men's,Street Footwear,1365,94680
South Carolina,2021,Southeast,12,Women's,Apparel,1103,81129
South Carolina,2021,Southeast,12,Women's,Athletic Footwear,969,57946
South Carolina,2021,Southeast,12,Women's,Street Footwear,1040,61540
South Dakota,2021,Midwest,1,Men's,Apparel,224,9981
South Dakota,2021,Midwest,1,Men's,Athletic Footwear,349,11993
South Dakota,2021,Midwest,1,Men's,Street Footwear,603,20849
South Dakota,2021,Midwest,1,Women's,Apparel,347,12001
South Dakota,2021,Midwest,1,Women's,Athletic Footwear,158,4674
South Dakota,2021,Midwest,1,Women's,Street Footwear,349,8725
South Dakota,2021,Midwest,2,Men's,Apparel,221,10957
South Dakota,2021,Midwest,2,Men's,Athletic Footwear,226,7859
South Dakota,2021,Midwest,2,Men's,Street Footwear,677,23543
South Dakota,2021,Midwest,2,Women's,Apparel,355,12185
South Dakota,2021,Midwest,2,Women's,Athletic Footwear,125,4325
South Dakota,2021,Midwest,2,Women's,Street Footwear,293,7257
South Dakota,2021,Midwest,3,Men's,Apparel,156,7707
South Dakota,2021,Midwest,3,Men's,Athletic Footwear,250,9850
South Dakota,2021,Midwest,3,Men's,Street Footwear,619,24636
South Dakota,2021,Midwest,3,Women's,Apparel,284,11183
South Dakota,2021,Midwest,3,Women's,Athletic Footwear,98,3384
South Dakota,2021,Midwest,3,Women's,Street Footwear,284,8343
South Dakota,2021,Midwest,4,Men's,Apparel,129,7624
South Dakota,2021,Midwest,4,Men's,Athletic Footwear,192,7638
South Dakota,2021,Midwest,4,Men's,Street Footwear,563,22294
South Dakota,2021,Midwest,4,Women's,Apparel,286,14178
South Dakota,2021,Midwest,4,Women's,Athletic Footwear,95,3305
South Dakota,2021,Midwest,4,Women's,Street Footwear,195,5805
South Dakota,2021,Midwest,5,Men's,Apparel,163,8812
South Dakota,2021,Midwest,5,Men's,Athletic Footwear,260,12700
South Dakota,2021,Midwest,5,Men's,Street Footwear,634,37762
South Dakota,2021,Midwest,5,Women's,Apparel,318,18944
South Dakota,2021,Midwest,5,Women's,Athletic Footwear,126,5618
South Dakota,2021,Midwest,5,Women's,Street Footwear,221,9853
South Dakota,2021,Midwest,6,Men's,Apparel,226,9966
South Dakota,2021,Midwest,6,Men's,Athletic Footwear,320,12730
South Dakota,2021,Midwest,6,Men's,Street Footwear,635,28035
South Dakota,2021,Midwest,6,Women's,Apparel,419,22575
South Dakota,2021,Midwest,6,Women's,Athletic Footwear,224,7693
South Dakota,2021,Midwest,6,Women's,Street Footwear,254,8728
South Dakota,2021,Midwest,7,Men's,Apparel,252,12548
South Dakota,2021,Midwest,7,Men's,Athletic Footwear,381,17064
South Dakota,2021,Midwest,7,Men's,Street Footwear,704,34738
South Dakota,2021,Midwest,7,Women's,Apparel,469,25607
South Dakota,2021,Midwest,7,Women's,Athletic Footwear,219,8672
South Dakota,2021,Midwest,7,Women's,Street Footwear,286,11257
South Dakota,2021,Midwest,8,Men's,Apparel,221,10912
South Dakota,2021,Midwest,8,Men's,Athletic Footwear,378,16776
South Dakota,2021,Midwest,8,Men's,Street Footwear,656,32669
South Dakota,2021,Midwest,8,Women's,Apparel,438,23914
South Dakota,2021,Midwest,8,Women's,Athletic Footwear,258,10204
South Dakota,2021,Midwest,8,Women's,Street Footwear,290,11340
South Dakota,2021,Midwest,9,Men's,Apparel,192,8472
South Dakota,2021,Midwest,9,Men's,Athletic Footwear,355,14120
South Dakota,2021,Midwest,9,Men's,Street Footwear,613,27171
South Dakota,2021,Midwest,9,Women's,Apparel,290,14240
South Dakota,2021,Midwest,9,Women's,Athletic Footwear,189,6576
South Dakota,2021,Midwest,9,Women's,Street Footwear,228,7821
South Dakota,2021,Midwest,10,Men's,Apparel,163,8926
South Dakota,2021,Midwest,10,Men's,Athletic Footwear,325,14325
South Dakota,2021,Midwest,10,Men's,Street Footwear,504,27615
South Dakota,2021,Midwest,10,Women's,Apparel,320,18849
South Dakota,2021,Midwest,10,Women's,Athletic Footwear,161,7173
South Dakota,2021,Midwest,10,Women's,Street Footwear,192,8556
South Dakota,2021,Midwest,11,Men's,Apparel,195,11655
South Dakota,2021,Midwest,11,Men's,Athletic Footwear,313,13833
South Dakota,2021,Midwest,11,Men's,Street Footwear,504,27511
South Dakota,2021,Midwest,11,Women's,Apparel,315,20214
South Dakota,2021,Midwest,11,Women's,Athletic Footwear,219,9767
South Dakota,2021,Midwest,11,Women's,Street Footwear,252,11226
South Dakota,2021,Midwest,12,Men's,Apparel,250,14800
South Dakota,2021,Midwest,12,Men's,Athletic Footwear,375,18375
South Dakota,2021,Midwest,12,Men's,Street Footwear,640,38120
South Dakota,2021,Midwest,12,Women's,Apparel,375,24299
South Dakota,2021,Midwest,12,Women's,Athletic Footwear,250,12250
South Dakota,2021,Midwest,12,Women's,Street Footwear,323,15785
Tennessee,2021,South,3,Men's,Apparel,1452,54259
Tennessee,2021,South,3,Men's,Athletic Footwear,3087,95511
Tennessee,2021,South,3,Men's,Street Footwear,3128,72315
Tennessee,2021,South,3,Women's,Apparel,2227,72753
Tennessee,2021,South,3,Women's,Athletic Footwear,1876,55842
Tennessee,2021,South,3,Women's,Street Footwear,2282,59362
Tennessee,2021,South,4,Men's,Apparel,3595,147637
Tennessee,2021,South,4,Men's,Athletic Footwear,6006,246859
Tennessee,2021,South,4,Men's,Street Footwear,6028,213305
Tennessee,2021,South,4,Women's,Apparel,6055,261533
Tennessee,2021,South,4,Women's,Athletic Footwear,4156,159283
Tennessee,2021,South,4,Women's,Street Footwear,6174,241667
Tennessee,2021,South,5,Men's,Apparel,2690,125549
Tennessee,2021,South,5,Men's,Athletic Footwear,3645,137073
Tennessee,2021,South,5,Men's,Street Footwear,3955,149002
Tennessee,2021,South,5,Women's,Apparel,4063,210397
Tennessee,2021,South,5,Women's,Athletic Footwear,2361,113720
Tennessee,2021,South,5,Women's,Street Footwear,3297,151112
Texas,2020,South,7,Men's,Apparel,1665,61350
Texas,2020,South,7,Men's,Athletic Footwear,1394,44812
Texas,2020,South,7,Men's,Street Footwear,2753,70985
Texas,2020,South,7,Women's,Apparel,2254,74172
Texas,2020,South,7,Women's,Athletic Footwear,1013,33363
Texas,2020,South,7,Women's,Street Footwear,1087,35629
Texas,2020,South,8,Men's,Apparel,4732,198576
Texas,2020,South,8,Men's,Athletic Footwear,8749,348550
Texas,2020,South,8,Men's,Street Footwear,7412,249492
Texas,2020,South,8,Women's,Apparel,7062,294470
Texas,2020,South,8,Women's,Athletic Footwear,5463,202740
Texas,2020,South,8,Women's,Street Footwear,6595,227752
Texas,2020,South,9,Men's,Apparel,2962,126015
Texas,2020,South,9,Men's,Athletic Footwear,2582,107623
Texas,2020,South,9,Men's,Street Footwear,2681,113174
Texas,2020,South,9,Women's,Apparel,3949,198195
Texas,2020,South,9,Women's,Athletic Footwear,3032,131693
Texas,2020,South,9,Women's,Street Footwear,4413,190002
Texas,2020,South,10,Men's,Apparel,2067,85878
Texas,2020,South,10,Men's,Athletic Footwear,3017,127047
Texas,2020,South,10,Men's,Street Footwear,2925,122906
Texas,2020,South,10,Women's,Apparel,2853,147942
Texas,2020,South,10,Women's,Athletic Footwear,2200,102888
Texas,2020,South,10,Women's,Street Footwear,2715,126295
Texas,2020,South,11,Men's,Athletic Footwear,1217,56440
Texas,2020,South,11,Men's,Street Footwear,1248,46653
Texas,2020,South,11,Women's,Athletic Footwear,1019,47315
Texas,2020,South,11,Women's,Street Footwear,1263,57675
Texas,2021,South,8,Men's,Apparel,1527,56546
Texas,2021,South,8,Men's,Athletic Footwear,3193,104128
Texas,2021,South,8,Men's,Street Footwear,3254,75363
Texas,2021,South,8,Women's,Apparel,2368,77349
Texas,2021,South,8,Women's,Athletic Footwear,1345,44131
Texas,2021,South,8,Women's,Street Footwear,2393,67196
Texas,2021,South,9,Men's,Apparel,3797,176275
Texas,2021,South,9,Men's,Athletic Footwear,6119,276253
Texas,2021,South,9,Men's,Street Footwear,6164,246806
Texas,2021,South,9,Women's,Apparel,6297,302998
Texas,2021,South,9,Women's,Athletic Footwear,4310,166812
Texas,2021,South,9,Women's,Street Footwear,6354,273088
Texas,2021,South,10,Men's,Apparel,2988,153098
Texas,2021,South,10,Men's,Athletic Footwear,3839,168058
Texas,2021,South,10,Men's,Street Footwear,4118,184271
Texas,2021,South,10,Women's,Apparel,4391,248984
Texas,2021,South,10,Women's,Athletic Footwear,3252,176980
Texas,2021,South,10,Women's,Street Footwear,3469,184401
Utah,2021,West,1,Men's,Apparel,247,10453
Utah,2021,West,1,Men's,Athletic Footwear,578,21662
Utah,2021,West,1,Men's,Street Footwear,557,15762
Utah,2021,West,1,Women's,Apparel,640,23908
Utah,2021,West,1,Women's,Athletic Footwear,326,12302
Utah,2021,West,1,Women's,Street Footwear,560,21350
Utah,2021,West,2,Men's,Apparel,596,19717
Utah,2021,West,2,Men's,Athletic Footwear,564,21116
Utah,2021,West,2,Men's,Street Footwear,720,20259
Utah,2021,West,2,Women's,Apparel,730,17076
Utah,2021,West,2,Women's,Athletic Footwear,480,9141
Utah,2021,West,2,Women's,Street Footwear,561,20612
Utah,2021,West,3,Men's,Apparel,465,17370
Utah,2021,West,3,Men's,Athletic Footwear,557,15666
Utah,2021,West,3,Men's,Street Footwear,1066,29532
Utah,2021,West,3,Women's,Apparel,640,17840
Utah,2021,West,3,Women's,Athletic Footwear,398,9429
Utah,2021,West,3,Women's,Street Footwear,652,12256
Utah,2021,West,4,Men's,Apparel,437,14179
Utah,2021,West,4,Men's,Athletic Footwear,530,12695
Utah,2021,West,4,Men's,Street Footwear,1000,27517
Utah,2021,West,4,Women's,Apparel,648,15408
Utah,2021,West,4,Women's,Athletic Footwear,395,7310
Utah,2021,West,4,Women's,Street Footwear,530,7317
Utah,2021,West,5,Men's,Apparel,465,17535
Utah,2021,West,5,Men's,Athletic Footwear,604,16995
Utah,2021,West,5,Men's,Street Footwear,1072,35174
Utah,2021,West,5,Women's,Apparel,648,27375
Utah,2021,West,5,Women's,Athletic Footwear,441,10317
Utah,2021,West,5,Women's,Street Footwear,557,13271
Utah,2021,West,6,Men's,Apparel,640,20840
Utah,2021,West,6,Men's,Athletic Footwear,644,15064
Utah,2021,West,6,Men's,Street Footwear,1040,28964
Utah,2021,West,6,Women's,Apparel,915,34780
Utah,2021,West,6,Women's,Athletic Footwear,640,11768
Utah,2021,West,6,Women's,Street Footwear,668,12349
Utah,2021,West,7,Men's,Apparel,693,22891
Utah,2021,West,7,Men's,Athletic Footwear,892,24780
Utah,2021,West,7,Men's,Street Footwear,1272,42560
Utah,2021,West,7,Women's,Apparel,954,36228
Utah,2021,West,7,Women's,Athletic Footwear,668,15318
Utah,2021,West,7,Women's,Street Footwear,770,18170
Utah,2021,West,8,Men's,Apparel,564,16052
Utah,2021,West,8,Men's,Athletic Footwear,835,27841
Utah,2021,West,8,Men's,Street Footwear,1201,39645
Utah,2021,West,8,Women's,Apparel,861,28207
Utah,2021,West,8,Women's,Athletic Footwear,600,11155
Utah,2021,West,8,Women's,Street Footwear,721,20411
Utah,2021,West,9,Men's,Apparel,527,9996
Utah,2021,West,9,Men's,Athletic Footwear,730,17058
Utah,2021,West,9,Men's,Street Footwear,1047,29645
Utah,2021,West,9,Women's,Apparel,652,15256
Utah,2021,West,9,Women's,Athletic Footwear,524,4907
Utah,2021,West,9,Women's,Street Footwear,546,5054
Utah,2021,West,10,Men's,Apparel,443,12357
Utah,2021,West,10,Men's,Athletic Footwear,632,11748
Utah,2021,West,10,Men's,Street Footwear,949,26918
Utah,2021,West,10,Women's,Apparel,644,20827
Utah,2021,West,10,Women's,Athletic Footwear,441,8090
Utah,2021,West,10,Women's,Street Footwear,477,8823
Utah,2021,West,11,Men's,Apparel,564,20993
Utah,2021,West,11,Men's,Athletic Footwear,644,12064
Utah,2021,West,11,Men's,Street Footwear,864,24451
Utah,2021,West,11,Women's,Apparel,721,30638
Utah,2021,West,11,Women's,Athletic Footwear,612,11507
Utah,2021,West,11,Women's,Street Footwear,545,10165
Utah,2021,West,12,Men's,Apparel,636,23604
Utah,2021,West,12,Men's,Athletic Footwear,815,22800
Utah,2021,West,12,Men's,Street Footwear,1134,42616
Utah,2021,West,12,Women's,Apparel,795,32679
Utah,2021,West,12,Women's,Athletic Footwear,648,18016
Utah,2021,West,12,Women's,Street Footwear,716,19837
Vermont,2021,Northeast,1,Men's,Apparel,355,19986
Vermont,2021,Northeast,1,Men's,Athletic Footwear,527,24674
Vermont,2021,Northeast,1,Men's,Street Footwear,829,38551
Vermont,2021,Northeast,1,Women's,Apparel,514,24097
Vermont,2021,Northeast,1,Women's,Athletic Footwear,281,12012
Vermont,2021,Northeast,1,Women's,Street Footwear,507,18906
Vermont,2021,Northeast,2,Men's,Apparel,356,18225
Vermont,2021,Northeast,2,Men's,Athletic Footwear,410,19020
Vermont,2021,Northeast,2,Men's,Street Footwear,966,45144
Vermont,2021,Northeast,2,Women's,Apparel,517,22025
Vermont,2021,Northeast,2,Women's,Athletic Footwear,243,9060
Vermont,2021,Northeast,2,Women's,Street Footwear,486,18486
Vermont,2021,Northeast,3,Men's,Apparel,278,14038
Vermont,2021,Northeast,3,Men's,Athletic Footwear,400,17070
Vermont,2021,Northeast,3,Men's,Street Footwear,872,37248
Vermont,2021,Northeast,3,Women's,Apparel,451,18439
Vermont,2021,Northeast,3,Women's,Athletic Footwear,202,7538
Vermont,2021,Northeast,3,Women's,Street Footwear,437,14198
Vermont,2021,Northeast,4,Men's,Apparel,241,12361
Vermont,2021,Northeast,4,Men's,Athletic Footwear,349,14913
Vermont,2021,Northeast,4,Men's,Street Footwear,830,34282
Vermont,2021,Northeast,4,Women's,Apparel,480,20700
Vermont,2021,Northeast,4,Women's,Athletic Footwear,244,9084
Vermont,2021,Northeast,4,Women's,Street Footwear,364,11805
Vermont,2021,Northeast,5,Men's,Apparel,438,24646
Vermont,2021,Northeast,5,Men's,Athletic Footwear,449,23299
Vermont,2021,Northeast,5,Men's,Street Footwear,901,51166
Vermont,2021,Northeast,5,Women's,Apparel,640,38840
Vermont,2021,Northeast,5,Women's,Athletic Footwear,398,18810
Vermont,2021,Northeast,5,Women's,Street Footwear,471,22227
Vermont,2021,Northeast,6,Men's,Apparel,486,27318
Vermont,2021,Northeast,6,Men's,Athletic Footwear,636,33428
Vermont,2021,Northeast,6,Men's,Street Footwear,1008,57619
Vermont,2021,Northeast,6,Women's,Apparel,725,44246
Vermont,2021,Northeast,6,Women's,Athletic Footwear,492,23106
Vermont,2021,Northeast,6,Women's,Street Footwear,510,23535
Vermont,2021,Northeast,7,Men's,Apparel,533,29022
Vermont,2021,Northeast,7,Men's,Athletic Footwear,685,35330
Vermont,2021,Northeast,7,Men's,Street Footwear,1066,59733
Vermont,2021,Northeast,7,Women's,Apparel,800,48700
Vermont,2021,Northeast,7,Women's,Athletic Footwear,486,22596
Vermont,2021,Northeast,7,Women's,Street Footwear,557,25605
Vermont,2021,Northeast,8,Men's,Apparel,362,20301
Vermont,2021,Northeast,8,Men's,Athletic Footwear,680,35400
Vermont,2021,Northeast,8,Men's,Street Footwear,1041,58238
Vermont,2021,Northeast,8,Women's,Apparel,640,38328
Vermont,2021,Northeast,8,Women's,Athletic Footwear,403,19232
Vermont,2021,Northeast,8,Women's,Street Footwear,571,26484
Vermont,2021,Northeast,9,Men's,Apparel,318,18164
Vermont,2021,Northeast,9,Men's,Athletic Footwear,521,26787
Vermont,2021,Northeast,9,Men's,Street Footwear,841,47048
Vermont,2021,Northeast,9,Women's,Apparel,471,28287
Vermont,2021,Northeast,9,Women's,Athletic Footwear,318,14650
Vermont,2021,Northeast,9,Women's,Street Footwear,353,16706
Vermont,2021,Northeast,10,Men's,Apparel,284,18806
Vermont,2021,Northeast,10,Men's,Athletic Footwear,474,26406
Vermont,2021,Northeast,10,Men's,Street Footwear,765,46029
Vermont,2021,Northeast,10,Women's,Apparel,471,33111
Vermont,2021,Northeast,10,Women's,Athletic Footwear,282,15836
Vermont,2021,Northeast,10,Women's,Street Footwear,320,17826
Vermont,2021,Northeast,11,Men's,Apparel,446,29160
Vermont,2021,Northeast,11,Men's,Athletic Footwear,504,28561
Vermont,2021,Northeast,11,Men's,Street Footwear,716,47124
Vermont,2021,Northeast,11,Women's,Apparel,597,42001
Vermont,2021,Northeast,11,Women's,Athletic Footwear,471,26157
Vermont,2021,Northeast,11,Women's,Street Footwear,518,29364
Vermont,2021,Northeast,12,Men's,Apparel,510,33169
Vermont,2021,Northeast,12,Men's,Athletic Footwear,632,34912
Vermont,2021,Northeast,12,Men's,Street Footwear,954,61680
Vermont,2021,Northeast,12,Women's,Apparel,676,47783
Vermont,2021,Northeast,12,Women's,Athletic Footwear,507,28480
Vermont,2021,Northeast,12,Women's,Street Footwear,619,34479
Virginia,2021,Southeast,1,Men's,Apparel,712,29696
Virginia,2021,Southeast,1,Men's,Athletic Footwear,891,29722
Virginia,2021,Southeast,1,Men's,Street Footwear,1186,38511
Virginia,2021,Southeast,1,Women's,Apparel,881,28629
Virginia,2021,Southeast,1,Women's,Athletic Footwear,652,18219
Virginia,2021,Southeast,1,Women's,Street Footwear,875,20345
Virginia,2021,Southeast,2,Men's,Apparel,202,8352
Virginia,2021,Southeast,2,Men's,Athletic Footwear,720,23742
Virginia,2021,Southeast,2,Men's,Street Footwear,1256,41456
Virginia,2021,Southeast,2,Women's,Apparel,513,19288
Virginia,2021,Southeast,2,Women's,Athletic Footwear,322,11996
Virginia,2021,Southeast,2,Women's,Street Footwear,820,18840
Virginia,2021,Southeast,3,Men's,Apparel,163,8449
Virginia,2021,Southeast,3,Men's,Athletic Footwear,508,23505
Virginia,2021,Southeast,3,Men's,Street Footwear,780,29294
Virginia,2021,Southeast,3,Women's,Apparel,480,22392
Virginia,2021,Southeast,3,Women's,Athletic Footwear,393,18584
Virginia,2021,Southeast,3,Women's,Street Footwear,553,28797
Virginia,2021,Southeast,4,Men's,Apparel,200,9565
Virginia,2021,Southeast,4,Men's,Athletic Footwear,429,24311
Virginia,2021,Southeast,4,Men's,Street Footwear,746,38159
Virginia,2021,Southeast,4,Women's,Apparel,468,28722
