Year-Month,Category,Subcategory,State,Units Sold,Total Sales,Total Operating Profit
2021-09,Athletic Footwear,Men's,Iowa,352,10329,3864.63
2021-09,Athletic Footwear,Men's,Kansas,441,17458,6456.1
2021-09,Athletic Footwear,Men's,Kentucky,419,18761,7145.389999999999
2021-09,Athletic Footwear,Men's,Louisiana,800,37750,15942.5
2021-09,Athletic Footwear,Men's,Maryland,288,12897,4791.15
2021-09,Athletic Footwear,Men's,Massachusetts,401,18667,6124.4
2021-09,Athletic Footwear,Men's,Michigan,774,30438,12883.380000000001
2021-09,Athletic Footwear,Men's,Mississippi,830,35013,13184.789999999999
2021-09,Athletic Footwear,Men's,Missouri,500,14800,5516.0
2021-09,Athletic Footwear,Men's,New Hampshire,561,31118,13162.56
2021-09,Athletic Footwear,Men's,New Jersey,347,15327,5807.25
2021-09,Athletic Footwear,Men's,New Mexico,969,49663,21180.28
2021-09,Athletic Footwear,Men's,New York,813,40324,14895.8
2021-09,Athletic Footwear,Men's,North Carolina,906,45119,17122.0
2021-09,Athletic Footwear,Men's,North Dakota,347,12073,3940.14
2021-09,Athletic Footwear,Men's,Ohio,748,36881,13884.07
2021-09,Athletic Footwear,Men's,Oklahoma,601,22308,8395.24
2021-09,Athletic Footwear,Men's,Oregon,730,37766,14106.34
2021-09,Athletic Footwear,Men's,Rhode Island,360,14903,5576.49
2021-09,Athletic Footwear,Men's,South Carolina,1048,51954,19575.42
2021-09,Athletic Footwear,Men's,South Dakota,355,14120,4548.0
2021-09,Athletic Footwear,Men's,Texas,6119,276253,113822.78
2021-09,Athletic Footwear,Men's,Utah,730,17058,6340.959999999999
2021-09,Athletic Footwear,Men's,Vermont,521,26787,12971.369999999999
2021-09,Athletic Footwear,Men's,Virginia,716,37205,13931.27
2021-09,Athletic Footwear,Men's,West Virginia,441,13139,5598.67
2021-09,Athletic Footwear,Men's,Wisconsin,315,9385,3473.25
2021-09,Athletic Footwear,Men's,Wyoming,750,33600,10938.0
2021-09,Athletic Footwear,Women's,Alabama,3682,161302,99904.56000000001
2021-09,Athletic Footwear,Women's,Alaska,256,13800,3842.0
2021-09,Athletic Footwear,Women's,Arizona,612,25600,9597.8
2021-09,Athletic Footwear,Women's,Arkansas,517,7355,3114.8
2021-09,Athletic Footwear,Women's,Connecticut,279,11501,3802.7999999999997
2021-09,Athletic Footwear,Women's,Delaware,260,11460,4854.6
2021-09,Athletic Footwear,Women's,Florida,393,21942,7314.24
2021-09,Athletic Footwear,Women's,Georgia,640,27360,11918.4
2021-09,Athletic Footwear,Women's,Hawaii,410,26395,7389.25
2021-09,Athletic Footwear,Women's,Idaho,652,35820,19011.4
2021-09,Athletic Footwear,Women's,Indiana,191,4734,1774.98
2021-09,Athletic Footwear,Women's,Iowa,188,4624,1518.3
2021-09,Athletic Footwear,Women's,Kansas,290,4285,1608.95
2021-09,Athletic Footwear,Women's,Kentucky,254,8728,3681.2799999999997
2021-09,Athletic Footwear,Women's,Louisiana,393,16553,6959.73
2021-09,Athletic Footwear,Women's,Maryland,125,4900,1805.0
2021-09,Athletic Footwear,Women's,Massachusetts,200,8463,2369.07
2021-09,Athletic Footwear,Women's,Michigan,594,20671,7639.45
2021-09,Athletic Footwear,Women's,Mississippi,620,11820,5109.0
2021-09,Athletic Footwear,Women's,Missouri,358,5287,2265.86
2021-09,Athletic Footwear,Women's,New Hampshire,355,18377,6081.639999999999
2021-09,Athletic Footwear,Women's,New Jersey,188,7406,3145.1800000000003
2021-09,Athletic Footwear,Women's,New Mexico,693,32642,12469.84
2021-09,Athletic Footwear,Women's,New York,662,29653,9558.98
2021-09,Athletic Footwear,Women's,North Carolina,750,22200,9300.0
2021-09,Athletic Footwear,Women's,North Dakota,194,5732,1855.12
2021-09,Athletic Footwear,Women's,Ohio,563,13962,5883.12
2021-09,Athletic Footwear,Women's,Oklahoma,396,5628,2368.14
2021-09,Athletic Footwear,Women's,Oregon,314,14904,5661.6
2021-09,Athletic Footwear,Women's,Rhode Island,159,6013,2610.2200000000003
2021-09,Athletic Footwear,Women's,South Carolina,910,36190,11676.0
2021-09,Athletic Footwear,Women's,South Dakota,189,6576,2105.4
2021-09,Athletic Footwear,Women's,Texas,4310,166812,83860.77
2021-09,Athletic Footwear,Women's,Utah,524,4907,2106.2200000000003
2021-09,Athletic Footwear,Women's,Vermont,318,14650,5570.599999999999
2021-09,Athletic Footwear,Women's,Virginia,324,15020,5726.7
2021-09,Athletic Footwear,Women's,West Virginia,284,6982,2928.5
2021-09,Athletic Footwear,Women's,Wisconsin,159,3907,1289.4
2021-09,Athletic Footwear,Women's,Wyoming,635,25130,9513.7
2021-09,Street Footwear,Men's,Alabama,5323,191497,100858.10999999999
2021-09,Street Footwear,Men's,Alaska,656,42509,15968.070000000002
2021-09,Street Footwear,Men's,Arizona,926,39162,15116.08
2021-09,Street Footwear,Men's,Arkansas,1053,48971,20868.77
2021-09,Street Footwear,Men's,Connecticut,795,41309,17945.300000000003
2021-09,Street Footwear,Men's,Delaware,667,35974,13584.9
2021-09,Street Footwear,Men's,Florida,795,44940,14771.4
2021-09,Street Footwear,Men's,Georgia,984,41064,17888.64
2021-09,Street Footwear,Men's,Hawaii,699,44988,12263.18
2021-09,Street Footwear,Men's,Idaho,1081,55355,23587.799999999996
2021-09,Street Footwear,Men's,Indiana,608,21014,9020.06
2021-09,Street Footwear,Men's,Iowa,608,21147,6796.3
2021-09,Street Footwear,Men's,Kansas,715,35255,13502.5
2021-09,Street Footwear,Men's,Kentucky,662,32826,13985.28
2021-09,Street Footwear,Men's,Louisiana,820,34510,14854.75
2021-09,Street Footwear,Men's,Maryland,553,27521,11698.32
2021-09,Street Footwear,Men's,Massachusetts,738,37412,12302.52
2021-09,Street Footwear,Men's,Michigan,1032,45744,24138.72
2021-09,Street Footwear,Men's,Mississippi,1160,55071,23735.34
2021-09,Street Footwear,Men's,Missouri,774,26568,11184.0
2021-09,Street Footwear,Men's,New Hampshire,897,54679,23355.64
2021-09,Street Footwear,Men's,New Jersey,599,29453,11107.11
2021-09,Street Footwear,Men's,New Mexico,994,46859,17732.89
2021-09,Street Footwear,Men's,New York,1088,58650,28058.5
2021-09,Street Footwear,Men's,North Carolina,1175,64125,27240.0
2021-09,Street Footwear,Men's,North Dakota,608,23788,9044.0
2021-09,Street Footwear,Men's,Ohio,1000,53875,23125.0
2021-09,Street Footwear,Men's,Oklahoma,921,42960,18624.600000000002
2021-09,Street Footwear,Men's,Oregon,721,33178,12274.82
2021-09,Street Footwear,Men's,Rhode Island,664,31236,11781.539999999999
2021-09,Street Footwear,Men's,South Carolina,1312,71012,33858.21
2021-09,Street Footwear,Men's,South Dakota,613,27171,10089.449999999999
2021-09,Street Footwear,Men's,Texas,6164,246806,101363.70999999999
2021-09,Street Footwear,Men's,Utah,1047,29645,12708.32
2021-09,Street Footwear,Men's,Vermont,841,47048,22407.28
2021-09,Street Footwear,Men's,Virginia,712,32913,12664.3
2021-09,Street Footwear,Men's,West Virginia,704,24486,10370.36
2021-09,Street Footwear,Men's,Wisconsin,618,21344,6922.29
2021-09,Street Footwear,Men's,Wyoming,1008,49984,26389.760000000002
2021-09,Street Footwear,Women's,Alabama,5880,267548,139358.3
2021-09,Street Footwear,Women's,Alaska,284,15325,4214.75
2021-09,Street Footwear,Women's,Arizona,698,29559,10994.65
2021-09,Street Footwear,Women's,Arkansas,561,7835,3376.55
2021-09,Street Footwear,Women's,Connecticut,324,13572,4458.24
2021-09,Street Footwear,Women's,Delaware,286,12748,5387.73
2021-09,Street Footwear,Women's,Florida,471,25794,8458.02
2021-09,Street Footwear,Women's,Georgia,720,30240,11350.8
2021-09,Street Footwear,Women's,Hawaii,480,31095,8714.55
2021-09,Street Footwear,Women's,Idaho,1060,59421,25427.89
2021-09,Street Footwear,Women's,Indiana,224,5502,2060.94
2021-09,Street Footwear,Women's,Iowa,224,5551,1782.9
2021-09,Street Footwear,Women's,Kansas,325,4875,1841.25
2021-09,Street Footwear,Women's,Kentucky,290,10020,4286.85
2021-09,Street Footwear,Women's,Louisiana,474,19734,8468.880000000001
2021-09,Street Footwear,Women's,Maryland,161,6368,2434.0
2021-09,Street Footwear,Women's,Massachusetts,236,9759,2702.13
2021-09,Street Footwear,Women's,Michigan,645,22430,7320.6
2021-09,Street Footwear,Women's,Mississippi,693,13012,5590.75
2021-09,Street Footwear,Women's,Missouri,375,5550,2089.5
2021-09,Street Footwear,Women's,New Hampshire,403,21004,6908.82
2021-09,Street Footwear,Women's,New Jersey,226,8989,3854.17
2021-09,Street Footwear,Women's,New Mexico,765,36061,13812.02
2021-09,Street Footwear,Women's,New York,688,30408,8167.8
2021-09,Street Footwear,Women's,North Carolina,800,23650,9999.0
2021-09,Street Footwear,Women's,North Dakota,226,6627,2180.88
2021-09,Street Footwear,Women's,Ohio,613,15049,6495.7
2021-09,Street Footwear,Women's,Oklahoma,435,6183,2601.3
2021-09,Street Footwear,Women's,Oregon,408,19412,7388.29
2021-09,Street Footwear,Women's,Rhode Island,202,7499,3184.01
2021-09,Street Footwear,Women's,South Carolina,921,36448,10154.720000000001
2021-09,Street Footwear,Women's,South Dakota,228,7821,2515.9
2021-09,Street Footwear,Women's,Texas,6354,273088,114503.01
2021-09,Street Footwear,Women's,Utah,546,5054,1943.2
2021-09,Street Footwear,Women's,Vermont,353,16706,6435.099999999999
2021-09,Street Footwear,Women's,Virginia,393,18207,6871.65
2021-09,Street Footwear,Women's,West Virginia,318,7882,3381.28
2021-09,Street Footwear,Women's,Wisconsin,194,4806,1600.1999999999998
2021-09,Street Footwear,Women's,Wyoming,662,26206,9744.759999999998
2021-10,Apparel,Men's,Alabama,1485,76700,36475.409999999996
2021-10,Apparel,Men's,Alaska,194,14374,3905.8999999999996
2021-10,Apparel,Men's,Arizona,432,22654,7432.9400000000005
2021-10,Apparel,Men's,Arkansas,449,12402,4647.84
2021-10,Apparel,Men's,Connecticut,237,14688,4796.46
2021-10,Apparel,Men's,Delaware,224,14413,4627.7
2021-10,Apparel,Men's,Florida,564,33984,7541.860000000001
2021-10,Apparel,Men's,Georgia,492,25182,9517.8
2021-10,Apparel,Men's,Hawaii,320,20660,3672.3
2021-10,Apparel,Men's,Idaho,564,18237,6884.51
2021-10,Apparel,Men's,Indiana,188,8307,2710.22
2021-10,Apparel,Men's,Iowa,163,7220,3833.44
2021-10,Apparel,Men's,Kansas,221,6584,2491.16
2021-10,Apparel,Men's,Kentucky,191,10422,3951.9199999999996
2021-10,Apparel,Men's,Louisiana,557,26333,12605.99
2021-10,Apparel,Men's,Maine,643,33612,9339.58
2021-10,Apparel,Men's,Maryland,95,5620,1798.0
2021-10,Apparel,Men's,Massachusetts,161,9908,2696.42
2021-10,Apparel,Men's,Michigan,512,25376,10956.8
2021-10,Apparel,Men's,Mississippi,553,18011,6958.0
2021-10,Apparel,Men's,Missouri,293,10051,3778.97
2021-10,Apparel,Men's,New Hampshire,279,19291,6269.88
2021-10,Apparel,Men's,New Jersey,163,9704,3153.64
2021-10,Apparel,Men's,New Mexico,530,29270,9634.66
2021-10,Apparel,Men's,New York,650,38850,14659.5
2021-10,Apparel,Men's,North Carolina,699,31008,11603.76
2021-10,Apparel,Men's,North Dakota,159,7779,2906.2499999999995
2021-10,Apparel,Men's,Ohio,516,20292,7574.32
2021-10,Apparel,Men's,Oklahoma,318,8946,3364.48
2021-10,Apparel,Men's,Oregon,468,24045,10339.5
2021-10,Apparel,Men's,Pennsylvania,202,10540,3986.7199999999993
2021-10,Apparel,Men's,Rhode Island,117,6465,2071.6
2021-10,Apparel,Men's,South Carolina,839,45578,17229.94
2021-10,Apparel,Men's,South Dakota,163,8926,3370.3399999999997
2021-10,Apparel,Men's,Texas,2988,153098,58248.89
2021-10,Apparel,Men's,Utah,443,12357,4754.0
2021-10,Apparel,Men's,Vermont,284,18806,7083.48
2021-10,Apparel,Men's,Virginia,492,25521,11162.64
2021-10,Apparel,Men's,West Virginia,228,10047,4344.75
2021-10,Apparel,Men's,Wisconsin,158,7076,3726.76
2021-10,Apparel,Men's,Wyoming,603,33037,10878.78
2021-10,Apparel,Women's,Alabama,2179,135392,92769.72000000002
2021-10,Apparel,Women's,Alaska,358,28059,9023.6
2021-10,Apparel,Women's,Arizona,517,29289,8142.21
2021-10,Apparel,Women's,Arkansas,636,17656,7586.48
2021-10,Apparel,Women's,Connecticut,443,28236,10884.58
2021-10,Apparel,Women's,Delaware,378,25914,11102.7
2021-10,Apparel,Women's,Florida,644,42180,20379.2
2021-10,Apparel,Women's,Georgia,561,36042,10225.26
2021-10,Apparel,Women's,Hawaii,375,25800,10848.0
2021-10,Apparel,Women's,Idaho,846,35675,20520.730000000003
2021-10,Apparel,Women's,Indiana,358,17733,7611.120000000001
2021-10,Apparel,Women's,Iowa,323,16076,6895.410000000001
2021-10,Apparel,Women's,Kansas,390,11520,4359.6
2021-10,Apparel,Women's,Kentucky,358,19523,8249.1
2021-10,Apparel,Women's,Louisiana,648,33560,12702.0
2021-10,Apparel,Women's,Maine,1162,54273,23040.73
2021-10,Apparel,Women's,Maryland,252,16119,5147.7
2021-10,Apparel,Women's,Massachusetts,358,23508,7826.4
2021-10,Apparel,Women's,Michigan,662,35999,20868.050000000003
2021-10,Apparel,Women's,Mississippi,761,25091,13293.34
2021-10,Apparel,Women's,Missouri,438,17343,9139.66
2021-10,Apparel,Women's,New Hampshire,471,35592,13445.759999999998
2021-10,Apparel,Women's,New Jersey,318,20465,8734.08
2021-10,Apparel,Women's,New Mexico,611,42732,11987.82
2021-10,Apparel,Women's,New York,781,50609,26502.58
2021-10,Apparel,Women's,North Carolina,851,42198,22197.239999999998
2021-10,Apparel,Women's,North Dakota,323,17618,7550.17
2021-10,Apparel,Women's,Ohio,672,26586,14019.18
2021-10,Apparel,Women's,Oklahoma,517,14611,6395.79
2021-10,Apparel,Women's,Oregon,578,32133,10784.61
2021-10,Apparel,Women's,Pennsylvania,356,14988,4953.22
2021-10,Apparel,Women's,Rhode Island,324,19813,8457.6
2021-10,Apparel,Women's,South Carolina,1000,59100,31440.0
2021-10,Apparel,Women's,South Dakota,320,18849,8117.1
2021-10,Apparel,Women's,Texas,4391,248984,144281.88
2021-10,Apparel,Women's,Utah,644,20827,10952.86
2021-10,Apparel,Women's,Vermont,471,33111,14283.630000000001
2021-10,Apparel,Women's,Virginia,561,31378,10343.12
2021-10,Apparel,Women's,West Virginia,384,18947,7973.6
2021-10,Apparel,Women's,Wisconsin,315,15489,6524.5
2021-10,Apparel,Women's,Wyoming,750,44250,12052.5
2021-10,Athletic Footwear,Men's,Alabama,2655,103471,52417.70999999999
2021-10,Athletic Footwear,Men's,Alaska,352,22495,8473.850000000002
2021-10,Athletic Footwear,Men's,Arizona,820,37590,16037.45
2021-10,Athletic Footwear,Men's,Arkansas,663,12362,4620.5
2021-10,Athletic Footwear,Men's,Connecticut,441,22535,9535.04
2021-10,Athletic Footwear,Men's,Delaware,390,21090,7886.4
2021-10,Athletic Footwear,Men's,Florida,909,54041,14941.529999999999
2021-10,Athletic Footwear,Men's,Georgia,840,38806,16440.92
2021-10,Athletic Footwear,Men's,Hawaii,613,39293,8700.400000000001
2021-10,Athletic Footwear,Men's,Idaho,938,34531,14862.44
2021-10,Athletic Footwear,Men's,Indiana,315,10830,4644.0
2021-10,Athletic Footwear,Men's,Iowa,325,11150,4166.5
2021-10,Athletic Footwear,Men's,Kansas,410,8115,3017.9
2021-10,Athletic Footwear,Men's,Kentucky,358,15778,6032.75
2021-10,Athletic Footwear,Men's,Louisiana,914,41981,18151.449999999997
2021-10,Athletic Footwear,Men's,Maine,894,39693,14990.31
2021-10,Athletic Footwear,Men's,Maryland,258,12784,4780.639999999999
2021-10,Athletic Footwear,Men's,Massachusetts,349,17859,5928.7
2021-10,Athletic Footwear,Men's,Michigan,742,29179,12351.29
2021-10,Athletic Footwear,Men's,Mississippi,810,18930,7044.099999999999
2021-10,Athletic Footwear,Men's,Missouri,441,10934,4154.5
2021-10,Athletic Footwear,Men's,New Hampshire,483,29064,12476.880000000001
2021-10,Athletic Footwear,Men's,New Jersey,313,15524,5887.0
2021-10,Athletic Footwear,Men's,New Mexico,881,44616,19022.38
2021-10,Athletic Footwear,Men's,New York,781,38426,14238.46
2021-10,Athletic Footwear,Men's,North Carolina,896,30968,11550.279999999999
2021-10,Athletic Footwear,Men's,North Dakota,323,12628,4077.48
2021-10,Athletic Footwear,Men's,Ohio,688,20502,7655.94
2021-10,Athletic Footwear,Men's,Oklahoma,550,10240,3877.68
2021-10,Athletic Footwear,Men's,Oregon,846,42598,15888.99
2021-10,Athletic Footwear,Men's,Pennsylvania,204,8573,3271.1499999999996
2021-10,Athletic Footwear,Men's,Rhode Island,324,15160,5744.16
2021-10,Athletic Footwear,Men's,South Carolina,1008,44736,16968.0
2021-10,Athletic Footwear,Men's,South Dakota,325,14325,4666.5
2021-10,Athletic Footwear,Men's,Texas,3839,168058,70886.64
2021-10,Athletic Footwear,Men's,Utah,632,11748,4489.2
2021-10,Athletic Footwear,Men's,Vermont,474,26406,12623.94
2021-10,Athletic Footwear,Men's,Virginia,840,42864,16218.69
2021-10,Athletic Footwear,Men's,West Virginia,355,12185,5181.2
2021-10,Athletic Footwear,Men's,Wisconsin,293,10119,3833.37
2021-10,Athletic Footwear,Men's,Wyoming,774,34656,11162.4
2021-10,Athletic Footwear,Women's,Alabama,1760,90871,55831.170000000006
2021-10,Athletic Footwear,Women's,Alaska,192,12228,3329.58
2021-10,Athletic Footwear,Women's,Arizona,492,20634,7894.26
2021-10,Athletic Footwear,Women's,Arkansas,441,8278,3559.54
2021-10,Athletic Footwear,Women's,Connecticut,233,12085,3931.6
2021-10,Athletic Footwear,Women's,Delaware,219,11913,4994.0
2021-10,Athletic Footwear,Women's,Florida,608,31188,10230.33
2021-10,Athletic Footwear,Women's,Georgia,527,22145,9391.12
2021-10,Athletic Footwear,Women's,Hawaii,358,19275,5316.75
2021-10,Athletic Footwear,Women's,Idaho,592,25379,13477.9
2021-10,Athletic Footwear,Women's,Indiana,194,6702,2505.4199999999996
2021-10,Athletic Footwear,Women's,Iowa,156,5429,1755.18
2021-10,Athletic Footwear,Women's,Kansas,222,4393,1653.6399999999999
2021-10,Athletic Footwear,Women's,Kentucky,192,8472,3595.44
2021-10,Athletic Footwear,Women's,Louisiana,600,22500,9489.599999999999
2021-10,Athletic Footwear,Women's,Maine,283,12237,3920.2200000000003
2021-10,Athletic Footwear,Women's,Maryland,96,4779,1827.0
2021-10,Athletic Footwear,Women's,Massachusetts,159,8174,2257.36
2021-10,Athletic Footwear,Women's,Michigan,516,20408,7804.0
2021-10,Athletic Footwear,Women's,Mississippi,564,13345,5688.5
2021-10,Athletic Footwear,Women's,Missouri,284,6982,2928.5
2021-10,Athletic Footwear,Women's,New Hampshire,283,16973,5524.4
2021-10,Athletic Footwear,Women's,New Jersey,156,7738,3273.76
2021-10,Athletic Footwear,Women's,New Mexico,557,25790,9912.7
2021-10,Athletic Footwear,Women's,New York,635,31075,9990.75
2021-10,Athletic Footwear,Women's,North Carolina,710,24690,10637.6
2021-10,Athletic Footwear,Women's,North Dakota,158,6254,2001.6
2021-10,Athletic Footwear,Women's,Ohio,512,15248,6456.48
2021-10,Athletic Footwear,Women's,Oklahoma,314,5866,2477.32
2021-10,Athletic Footwear,Women's,Oregon,520,22065,8341.11
2021-10,Athletic Footwear,Women's,Pennsylvania,80,2983,1263.56
2021-10,Athletic Footwear,Women's,Rhode Island,121,5728,2444.15
2021-10,Athletic Footwear,Women's,South Carolina,826,36466,11661.4
2021-10,Athletic Footwear,Women's,South Dakota,161,7173,2384.1
2021-10,Athletic Footwear,Women's,Texas,3252,176980,93029.43000000001
2021-10,Athletic Footwear,Women's,Utah,441,8090,3514.52
2021-10,Athletic Footwear,Women's,Vermont,282,15836,5927.619999999999
2021-10,Athletic Footwear,Women's,Virginia,524,21774,8246.04
2021-10,Athletic Footwear,Women's,West Virginia,222,7629,3247.12
2021-10,Athletic Footwear,Women's,Wisconsin,158,5431,1745.46
2021-10,Athletic Footwear,Women's,Wyoming,594,26254,9725.589999999998
2021-10,Street Footwear,Men's,Alabama,1955,96814,47649.84
2021-10,Street Footwear,Men's,Alaska,563,39184,14636.480000000001
2021-10,Street Footwear,Men's,Arizona,805,34155,13102.199999999999
2021-10,Street Footwear,Men's,Arkansas,930,25830,10926.0
2021-10,Street Footwear,Men's,Connecticut,716,40705,17422.81
2021-10,Street Footwear,Men's,Delaware,603,35668,13200.599999999999
2021-10,Street Footwear,Men's,Florida,640,30160,10088.2
2021-10,Street Footwear,Men's,Georgia,829,35009,14961.74
2021-10,Street Footwear,Men's,Hawaii,599,32573,9110.45
2021-10,Street Footwear,Men's,Idaho,943,35042,15039.92
2021-10,Street Footwear,Men's,Indiana,516,22755,9720.28
2021-10,Street Footwear,Men's,Iowa,512,22815,7374.26
2021-10,Street Footwear,Men's,Kansas,645,19205,7184.3
2021-10,Street Footwear,Men's,Kentucky,576,31427,13572.5
2021-10,Street Footwear,Men's,Louisiana,636,20908,8989.32
2021-10,Street Footwear,Men's,Maine,2329,102187,38780.49
2021-10,Street Footwear,Men's,Maryland,488,26500,11422.640000000001
2021-10,Street Footwear,Men's,Massachusetts,652,36120,12020.4
2021-10,Street Footwear,Men's,Michigan,975,48525,25475.25
2021-10,Street Footwear,Men's,Mississippi,1067,34441,14875.92
2021-10,Street Footwear,Men's,Missouri,656,22829,9621.54
2021-10,Street Footwear,Men's,New Hampshire,756,49290,20874.56
2021-10,Street Footwear,Men's,New Jersey,544,29681,11082.119999999999
2021-10,Street Footwear,Men's,New Mexico,886,41405,15799.45
2021-10,Street Footwear,Men's,New York,1008,59856,28357.920000000002
2021-10,Street Footwear,Men's,North Carolina,1120,49665,21306.6
2021-10,Street Footwear,Men's,North Dakota,516,25683,9671.13
2021-10,Street Footwear,Men's,Ohio,935,36560,15531.2
2021-10,Street Footwear,Men's,Oklahoma,835,23183,10071.62
2021-10,Street Footwear,Men's,Oregon,571,21327,8067.61
2021-10,Street Footwear,Men's,Pennsylvania,760,31685,18292.11
2021-10,Street Footwear,Men's,Rhode Island,582,29787,11423.609999999999
2021-10,Street Footwear,Men's,South Carolina,1219,65825,31451.25
2021-10,Street Footwear,Men's,South Dakota,504,27615,10283.009999999998
2021-10,Street Footwear,Men's,Texas,4118,184271,83851.54
2021-10,Street Footwear,Men's,Utah,949,26918,11637.720000000001
2021-10,Street Footwear,Men's,Vermont,765,46029,22088.11
2021-10,Street Footwear,Men's,Virginia,571,21208,7977.0
2021-10,Street Footwear,Men's,West Virginia,540,23839,10195.7
2021-10,Street Footwear,Men's,Wisconsin,488,21733,7102.98
2021-10,Street Footwear,Men's,Wyoming,977,52725,27776.5
2021-10,Street Footwear,Women's,Alabama,2403,116607,60378.299999999996
2021-10,Street Footwear,Women's,Alaska,221,14089,3929.3500000000004
2021-10,Street Footwear,Women's,Arizona,527,22070,8313.84
2021-10,Street Footwear,Women's,Arkansas,477,9066,3869.64
2021-10,Street Footwear,Women's,Connecticut,285,14418,4816.73
2021-10,Street Footwear,Women's,Delaware,252,13600,5830.0
2021-10,Street Footwear,Women's,Florida,640,35664,11596.96
2021-10,Street Footwear,Women's,Georgia,578,24096,9080.88
2021-10,Street Footwear,Women's,Hawaii,387,22872,6205.2
2021-10,Street Footwear,Women's,Idaho,835,34545,14519.79
2021-10,Street Footwear,Women's,Indiana,188,6466,2409.0199999999995
2021-10,Street Footwear,Women's,Iowa,189,6576,2118.66
2021-10,Street Footwear,Women's,Kansas,260,5140,1935.8
2021-10,Street Footwear,Women's,Kentucky,222,9896,4241.34
2021-10,Street Footwear,Women's,Louisiana,628,26424,11200.8
2021-10,Street Footwear,Women's,Maine,668,23631,10131.0
2021-10,Street Footwear,Women's,Maryland,125,6225,2313.5
2021-10,Street Footwear,Women's,Massachusetts,197,10235,2816.85
2021-10,Street Footwear,Women's,Michigan,548,21551,7147.95
2021-10,Street Footwear,Women's,Mississippi,593,14007,6091.68
2021-10,Street Footwear,Women's,Missouri,323,7929,2993.42
2021-10,Street Footwear,Women's,New Hampshire,314,19306,6331.44
2021-10,Street Footwear,Women's,New Jersey,192,9432,3966.0
2021-10,Street Footwear,Women's,New Mexico,600,27870,10563.3
2021-10,Street Footwear,Women's,New York,662,32552,9083.3
2021-10,Street Footwear,Women's,North Carolina,725,25225,10651.0
2021-10,Street Footwear,Women's,North Dakota,189,7521,2469.24
2021-10,Street Footwear,Women's,Ohio,531,15612,6616.860000000001
2021-10,Street Footwear,Women's,Oklahoma,355,6656,2806.32
2021-10,Street Footwear,Women's,Oregon,550,25719,9668.35
2021-10,Street Footwear,Women's,Pennsylvania,275,9039,3870.7799999999997
2021-10,Street Footwear,Women's,Rhode Island,159,7505,3206.6
2021-10,Street Footwear,Women's,South Carolina,851,37591,10407.99
2021-10,Street Footwear,Women's,South Dakota,192,8556,2747.4
2021-10,Street Footwear,Women's,Texas,3469,184401,79164.28
2021-10,Street Footwear,Women's,Utah,477,8823,3389.67
2021-10,Street Footwear,Women's,Vermont,320,17826,6769.8
2021-10,Street Footwear,Women's,Virginia,564,26511,10084.42
2021-10,Street Footwear,Women's,West Virginia,219,7577,3219.56
2021-10,Street Footwear,Women's,Wisconsin,158,5497,1794.96
2021-10,Street Footwear,Women's,Wyoming,625,27750,10290.0
2021-11,Apparel,Men's,Alaska,358,26352,7160.7
2021-11,Apparel,Men's,Arizona,486,25467,8408.67
2021-11,Apparel,Men's,Arkansas,546,38409,14549.43
2021-11,Apparel,Men's,Connecticut,406,24202,8064.12
2021-11,Apparel,Men's,Delaware,347,22195,7090.5
2021-11,Apparel,Men's,Florida,746,58449,13241.42
2021-11,Apparel,Men's,Georgia,571,34463,12964.239999999998
2021-11,Apparel,Men's,Hawaii,488,41254,7594.95
2021-11,Apparel,Men's,Idaho,680,35207,13364.32
2021-11,Apparel,Men's,Indiana,325,19125,6150.0
2021-11,Apparel,Men's,Iowa,224,13195,6867.0
2021-11,Apparel,Men's,Kansas,320,23510,8752.1
2021-11,Apparel,Men's,Kentucky,228,14502,5482.209999999999
2021-11,Apparel,Men's,Louisiana,741,49133,23074.870000000003
2021-11,Apparel,Men's,Maine,966,53744,14790.74
2021-11,Apparel,Men's,Maryland,156,9236,3013.84
2021-11,Apparel,Men's,Massachusetts,398,24560,6986.3
2021-11,Apparel,Men's,Michigan,576,34434,14888.699999999999
2021-11,Apparel,Men's,Mississippi,680,48396,18201.3
2021-11,Apparel,Men's,Missouri,381,16982,6396.49
2021-11,Apparel,Men's,New Hampshire,477,33915,11091.18
2021-11,Apparel,Men's,New Jersey,284,16745,5477.8
2021-11,Apparel,Men's,New Mexico,619,40669,13724.18
2021-11,Apparel,Men's,New York,704,45298,16809.1
2021-11,Apparel,Men's,North Carolina,788,58611,22156.89
2021-11,Apparel,Men's,North Dakota,194,11420,4239.0
2021-11,Apparel,Men's,Ohio,613,48488,18439.12
2021-11,Apparel,Men's,Oklahoma,437,31192,11937.579999999998
2021-11,Apparel,Men's,Oregon,681,46673,20160.92
2021-11,Apparel,Men's,Pennsylvania,881,50251,17730.309999999998
2021-11,Apparel,Men's,Rhode Island,280,15675,5138.47
2021-11,Apparel,Men's,South Carolina,921,63686,23842.42
2021-11,Apparel,Men's,South Dakota,195,11655,4371.3
2021-11,Apparel,Men's,Utah,564,20993,7947.73
2021-11,Apparel,Men's,Vermont,446,29160,11192.0
2021-11,Apparel,Men's,Virginia,672,47594,20557.690000000002
2021-11,Apparel,Men's,West Virginia,378,24336,10363.08
2021-11,Apparel,Men's,Wisconsin,256,15248,8013.76
2021-11,Apparel,Men's,Wyoming,618,33418,10827.63
2021-11,Apparel,Women's,Alaska,476,37474,12139.08
