Units Sold,Total Sales,Total Operating Profit,Price per Unit,Profit per Unit
486,27318,10543.2,56.20987654320987,21.69382716049383
725,44246,18955.979999999996,61.02896551724138,26.146179310344824
636,33428,16167.32,52.55974842767296,25.420314465408804
492,23106,8703.9,46.96341463414634,17.690853658536586
1008,57619,27524.170000000002,57.16170634920635,27.305724206349208
510,23535,8820.25,46.14705882352941,17.294607843137253
533,29022,10900.2,54.450281425891184,20.450656660412758
800,48700,20995.249999999996,60.875,26.244062499999995
685,35330,16848.15,51.57664233576642,24.595839416058396
486,22596,8730.119999999999,46.49382716049383,17.963209876543207
1066,59733,28717.56,56.03470919324578,26.93954971857411
557,25605,9619.73,45.969479353680434,17.27061041292639
362,20301,7747.889999999999,56.08011049723757,21.403011049723755
640,38328,16208.56,59.8875,25.325875
680,35400,17165.010000000002,52.05882352941177,25.242661764705886
403,19232,7369.04,47.72208436724566,18.28545905707196
1041,58238,28280.1,55.944284341978864,27.16628242074928
571,26484,9981.56,46.38178633975482,17.480840630472855
318,18164,6770.68,57.119496855345915,21.291446540880504
471,28287,12256.199999999999,60.05732484076433,26.02165605095541
521,26787,12971.369999999999,51.41458733205374,24.897063339731282
318,14650,5570.599999999999,46.069182389937104,17.51761006289308
841,47048,22407.28,55.942925089179546,26.64361474435196
353,16706,6435.099999999999,47.32577903682719,18.229745042492915
284,18806,7083.48,66.21830985915493,24.94183098591549
471,33111,14283.630000000001,70.29936305732484,30.326178343949046
474,26406,12623.94,55.70886075949367,26.632784810126584
282,15836,5927.619999999999,56.156028368794324,21.01992907801418
765,46029,22088.11,60.168627450980395,28.87334640522876
320,17826,6769.8,55.70625,21.155625
446,29160,11192.0,65.38116591928251,25.094170403587444
597,42001,18166.519999999997,70.35343383584589,30.429681742043545
504,28561,13615.84,56.66865079365079,27.015555555555554
471,26157,9934.98,55.53503184713376,21.093375796178343
716,47124,22793.4,65.81564245810056,31.834357541899443
518,29364,11082.6,56.68725868725869,21.394980694980696
510,33169,12664.099999999999,65.03725490196078,24.831568627450977
676,47783,20587.159999999996,70.68491124260355,30.454378698224847
632,34912,16585.12,55.24050632911393,26.242278481012658
507,28480,10732.68,56.17357001972387,21.168994082840236
954,61680,29636.64,64.65408805031447,31.06566037735849
619,34479,13101.649999999998,55.701130856219706,21.165831987075926
712,29696,12717.919999999998,41.70786516853933,17.862247191011235
881,28629,16482.72,32.49602724177071,18.709103291713962
891,29722,12831.279999999999,33.358024691358025,14.400987654320986
652,18219,7081.17,27.94325153374233,10.86069018404908
1186,38511,20121.9,32.47133220910624,16.966188870151772
875,20345,6509.56,23.251428571428573,7.439497142857143
202,8352,3636.75,41.34653465346535,18.003712871287128
513,19288,6379.139999999999,37.59844054580897,12.434970760233917
720,23742,10166.669999999998,32.975,14.120374999999997
322,11996,4636.72,37.254658385093165,14.399751552795031
1256,41456,21944.8,33.00636942675159,17.471974522292992
820,18840,6273.9,22.975609756097562,7.651097560975609
163,8449,3591.58,51.83435582822086,22.034233128834355
480,22392,7390.4400000000005,46.65,15.39675
508,23505,8891.55,46.26968503937008,17.50305118110236
393,18584,6966.16,47.287531806615775,17.72559796437659
780,29294,11050.78,37.55641025641026,14.167666666666667
553,28797,10983.07,52.07414104882459,19.860886075949367
200,9565,4046.65,47.825,20.23325
468,28722,9569.28,61.37179487179487,20.44717948717949
429,24311,9262.48,56.66899766899767,21.59086247086247
349,14653,5563.11,41.98567335243553,15.940143266475644
746,38159,14305.61,51.1514745308311,19.17642091152815
524,29019,10928.43,55.37977099236641,20.855782442748094
278,11866,5103.320000000001,42.68345323741007,18.35726618705036
845,47404,15697.36,56.09940828402367,18.576757396449704
553,28448,10708.6,51.44303797468354,19.36455696202532
429,19798,7499.9,46.14918414918415,17.48228438228438
800,37575,14125.0,46.96875,17.65625
547,27683,10429.71,50.608775137111515,19.067111517367458
632,53128,22700.08,84.0632911392405,35.917848101265825
1113,109914,36047.34,98.75471698113208,32.38754716981132
1047,63106,23884.12,60.27316141356256,22.811957975167143
851,63448,24311.6,74.55699177438308,28.568272620446532
1241,63594,23912.2,51.24415793714746,19.268493150684932
1053,78299,29496.48,74.35802469135803,28.01185185185185
972,82890,35675.1,85.27777777777777,36.702777777777776
966,95532,30845.16,98.8944099378882,31.93080745341615
1127,92883,35378.7,82.41614906832298,31.391925465838508
886,71123,27087.879999999997,80.27426636568849,30.57322799097065
1377,108715,41398.4,78.95061728395062,30.0641975308642
1040,87048,32418.88,83.7,31.172
663,43266,18389.24,65.2579185520362,27.73641025641026
405,28625,9420.5,70.67901234567901,23.260493827160495
1217,90072,34411.36,74.01150369761709,28.275562859490552
672,44148,16760.32,65.69642857142857,24.940952380952382
1312,110144,41453.6,83.95121951219512,31.59573170731707
1054,69936,26400.829999999998,66.3529411764706,25.04822580645161
355,19634,8380.42,55.307042253521125,23.60681690140845
403,16928,5624.94,42.00496277915633,13.957667493796524
716,37205,13931.27,51.962290502793294,19.45708100558659
324,15020,5726.7,46.358024691358025,17.675
712,32913,12664.3,46.22612359550562,17.78693820224719
393,18207,6871.65,46.32824427480916,17.485114503816792
492,25521,11162.64,51.8719512195122,22.68829268292683
561,31378,10343.12,55.93226381461675,18.43693404634581
840,42864,16218.69,51.02857142857143,19.307964285714288
524,21774,8246.04,41.55343511450382,15.736717557251911
571,21208,7977.0,37.14185639229422,13.970227670753065
564,26511,10084.42,47.005319148936174,17.88017730496454
672,47594,20557.690000000002,70.82440476190476,30.591800595238098
875,65586,21095.2,74.95542857142857,24.108800000000002
1040,47957,18047.25,46.1125,17.353125
707,35810,13504.74,50.65063649222065,19.10147100424328
903,38267,14586.39,42.37763012181617,16.15325581395349
756,32028,12169.98,42.36507936507937,16.09785714285714
765,56839,23974.22,74.29934640522876,31.338849673202617
915,73525,24274.0,80.35519125683061,26.52896174863388
1200,85050,32161.5,70.875,26.80125
886,58196,22335.64,65.68397291196388,25.209525959367944
1223,74402,28268.3,60.835650040883074,23.113900245298446
869,57101,21703.88,65.70886075949367,24.975696202531648
323,17473,4889.47,54.09597523219814,15.137678018575853
625,30750,6782.5,49.2,10.852
1499,104088,29048.22,69.43829219479653,19.37839893262175
2948,227367,51546.65,77.12584803256445,17.48529511533243
2880,189717,52411.49,65.87395833333333,18.198434027777775
2202,141375,45841.32,64.20299727520435,20.818038147138964
3800,224950,73465.99,59.19736842105263,19.333155263157895
2940,196694,54731.74,66.90272108843537,18.616238095238096
2944,233346,64299.65,79.26154891304348,21.840913722826087
2965,248379,56413.98,83.77032040472176,19.026637436762226
4092,302310,83131.78,73.8782991202346,20.315684261974585
2919,209042,68089.51,71.61425145597808,23.32631380609798
5211,379720,122918.26,72.86893110727307,23.588228746881594
3260,229578,62469.6,70.42269938650307,19.16245398773006
608,53656,14831.779999999999,88.25,24.394374999999997
725,67525,15311.0,93.13793103448276,21.118620689655174
2016,126076,39470.59,62.53769841269841,19.578665674603172
1563,89138,28769.84,57.030070377479205,18.40680742162508
1323,59262,27869.1,44.79365079365079,21.065079365079363
1768,91644,25416.16,51.834841628959275,14.375656108597285
158,7011,2283.48,44.37341772151899,14.45240506329114
284,9822,3141.3,34.58450704225352,11.060915492957747
293,10187,3842.89,34.767918088737204,13.115665529010238
95,2810,1067.5,29.57894736842105,11.236842105263158
531,18373,7699.0,34.60075329566855,14.499058380414313
288,7137,2664.2699999999995,24.78125,9.2509375
315,15619,6653.200000000001,49.58412698412698,21.121269841269843
455,11269,4860.400000000001,24.767032967032968,10.682197802197804
163,5667,2125.5699999999997,34.76687116564417,13.040306748466255
224,7791,3332.98,34.78125,14.879375
613,21041,8990.48,34.32463295269168,14.666362153344208
221,5479,2050.13,24.79185520361991,9.27660633484163
284,11183,4691.5,39.37676056338028,16.5193661971831
406,12099,5168.46,29.800492610837438,12.730197044334975
344,10113,4306.02,29.398255813953487,12.517500000000002
224,5501,2346.9100000000003,24.558035714285715,10.477276785714286
735,21720,9196.2,29.551020408163264,12.511836734693878
416,8229,3533.66,19.78125,8.494375
256,16360,7048.0,63.90625,27.53125
419,20668,8753.18,49.326968973747015,20.890644391408117
325,9600,4155.0,29.53846153846154,12.784615384615385
222,5549,2360.6000000000004,24.995495495495497,10.633333333333335
693,20361,8569.11,29.38095238095238,12.365238095238096
318,6292,2697.6800000000003,19.78616352201258,8.483270440251573
293,12980,5591.84,44.30034129692833,19.084778156996588
445,24189,10416.6,54.35730337078652,23.40808988764045
387,15219,6441.6900000000005,39.325581395348834,16.645193798449615
250,8650,3707.5,34.6,14.83
774,46082,19678.64,59.5374677002584,25.424599483204133
352,12089,5205.2,34.34375,14.7875
349,15409,6618.7,44.15186246418338,18.964756446991405
540,34410,14578.2,63.72222222222222,26.99666666666667
544,21403,9001.5,39.34375,16.546875
344,11902,5034.04,34.598837209302324,14.633837209302326
750,33450,14154.0,44.6,18.872
381,13173,5643.42,34.574803149606296,14.812125984251969
387,22698,9736.92,58.651162790697676,25.16
608,39254,16874.66,64.5625,27.754375
516,27800,11874.0,53.87596899224806,23.011627906976745
352,17446,7384.96,49.5625,20.98
832,49010,20805.2,58.90625,25.00625
423,21052,9045.06,49.76832151300236,21.383120567375887
318,15832,6799.280000000001,49.78616352201258,21.381383647798746
540,29585,12703.4,54.78703703703704,23.524814814814814
390,17280,7479.0,44.30769230769231,19.176923076923078
347,13592,5721.92,39.170028818443804,16.489682997118155
656,32276,13633.52,49.201219512195124,20.782804878048783
387,15306,6519.12,39.55038759689923,16.845271317829457
286,9827,4165.04,34.36013986013986,14.563076923076922
375,14700,6177.0,39.2,16.472
441,13139,5598.67,29.793650793650794,12.695396825396825
284,6982,2928.5,24.58450704225352,10.31161971830986
704,24486,10370.36,34.78125,14.730625000000002
318,7882,3381.28,24.78616352201258,10.632955974842767
228,10047,4344.75,44.06578947368421,19.05592105263158
384,18947,7973.6,49.341145833333336,20.764583333333334
355,12185,5181.2,34.32394366197183,14.594929577464788
222,7629,3247.12,34.36486486486486,14.626666666666667
540,23839,10195.7,44.1462962962963,18.880925925925926
219,7577,3219.56,34.598173515981735,14.701187214611872
378,24336,10363.08,64.38095238095238,27.415555555555557
500,34400,14464.0,68.8,28.928
445,15385,6561.55,34.57303370786517,14.74505617977528
416,16458,7101.9,39.5625,17.071875
567,25397,10776.560000000001,44.791887125220455,19.006278659611997
372,12789,5362.0,34.37903225806452,14.413978494623656
445,28545,11997.5,64.14606741573034,26.96067415730337
572,39796,17162.8,69.57342657342657,30.004895104895105
585,31770,13550.4,54.30769230769231,23.163076923076922
452,24656,10457.06,54.54867256637168,23.13508849557522
826,52810,22391.2,63.93462469733656,27.107990314769978
512,27600,11768.0,53.90625,22.984375
258,11377,3746.0199999999995,44.0968992248062,14.519457364341083
384,13188,5544.0,34.34375,14.4375
378,12996,5472.96,34.38095238095238,14.478730158730158
194,5732,2166.36,29.54639175257732,11.16680412371134
640,21980,9329.6,34.34375,14.5775
387,9588,3564.6,24.775193798449614,9.210852713178294
188,7444,3880.84,39.59574468085106,20.64276595744681
315,4659,1963.7000000000003,14.790476190476191,6.233968253968255
252,8768,3701.6800000000003,34.79365079365079,14.68920634920635
95,2335,760.3,24.57894736842105,8.003157894736841
710,24690,10692.0,34.774647887323944,15.059154929577465
323,8002,3063.5,24.773993808049536,9.48452012383901
159,4736,2476.46,29.78616352201258,15.575220125786164
288,5634,2412.36,19.5625,8.37625
219,4336,1643.0,19.799086757990867,7.502283105022831
95,1404,452.0,14.778947368421052,4.757894736842105
611,12079,3918.39,19.76923076923077,6.413076923076923
284,2781,908.64,9.79225352112676,3.19943661971831
126,7430,3886.6,58.96825396825397,30.846031746031745
286,14239,6143.95,49.78671328671329,21.482342657342656
189,3780,1408.8,20.0,7.453968253968254
97,1454,472.5,14.989690721649485,4.871134020618556
572,11196,3600.3599999999997,19.573426573426573,6.294335664335664
191,1869,608.67,9.785340314136125,3.1867539267015705
228,10206,5359.52,44.76315789473684,23.506666666666668
390,19229,8156.900000000001,49.305128205128206,20.915128205128205
250,9950,3755.5,39.8,15.022
188,6466,2110.04,34.3936170212766,11.223617021276596
629,37472,12096.52,59.573926868044516,19.231351351351353
224,7742,2565.15,34.5625,11.4515625
221,7689,4000.9,34.79185520361991,18.103619909502264
423,22873,9898.9,54.07328605200946,23.401654846335695
390,11430,4340.7,29.307692307692307,11.129999999999999
222,5503,1774.98,24.78828828828829,7.995405405405405
710,24370,8027.8,34.32394366197183,11.306760563380282
252,6248,2049.12,24.793650793650794,8.131428571428572
250,12400,6488.0,49.6,25.952
469,25513,10889.52,54.39872068230277,23.21859275053305
387,17154,6515.46,44.325581395348834,16.835813953488373
226,8938,2913.96,39.54867256637168,12.89362831858407
699,34205,11066.1,48.934191702432045,15.831330472103005
286,11318,3696.74,39.57342657342657,12.925664335664335
221,10958,5810.2,49.58371040723982,26.29049773755656
452,24554,10405.04,54.323008849557525,23.020000000000003
384,17112,6422.639999999999,44.5625,16.725624999999997
250,9950,3277.5,39.8,13.11
683,33518,10927.56,49.07467057101025,15.99935578330893
281,11184,3573.6,39.80071174377224,12.717437722419929
158,5464,2895.35,34.58227848101266,18.325
252,9976,4188.0,39.58730158730159,16.61904761904762
315,9385,3473.25,29.793650793650794,11.026190476190477
159,3907,1289.4,24.572327044025158,8.109433962264152
618,21344,6922.29,34.53721682847896,11.201116504854369
194,4806,1600.1999999999998,24.77319587628866,8.248453608247422
158,7076,3726.76,44.78481012658228,23.58708860759494
315,15489,6524.5,49.17142857142857,20.712698412698412
293,10119,3833.37,34.5358361774744,13.083174061433446
158,5431,1745.46,34.37341772151899,11.047215189873418
488,21733,7102.98,44.53483606557377,14.5552868852459
158,5497,1794.96,34.79113924050633,11.360506329113925
256,15248,8013.76,59.5625,31.30375
375,24074,10132.85,64.19733333333333,27.020933333333335
378,12996,4848.119999999999,34.38095238095238,12.825714285714284
290,10020,3327.75,34.55172413793103,11.475
504,22263,7233.219999999999,44.17261904761905,14.351626984126982
314,10852,3528.84,34.560509554140125,11.238343949044587
323,19161,9996.6,59.3219814241486,30.949226006191953
438,27941,11799.44,63.79223744292238,26.93936073059361
452,22498,8474.06,49.77433628318584,18.7479203539823
323,16004,5326.8,49.54798761609907,16.491640866873066
688,41004,13181.64,59.598837209302324,19.15936046511628
387,18915,6222.6,48.87596899224806,16.07906976744186
195,8640,3663.9,44.30769230769231,18.78923076923077
516,20408,6783.6,39.55038759689923,13.146511627906978
455,17780,6638.8,39.07692307692308,14.590769230769231
254,10052,3764.44,39.574803149606296,14.820629921259842
441,13139,4888.94,29.793650793650794,11.086031746031745
441,17549,6497.05,39.79365079365079,14.732539682539683
645,31815,10294.15,49.325581395348834,15.959922480620154
774,30612,8578.68,39.55038759689923,11.083565891472869
455,17780,6601.0,39.07692307692308,14.507692307692308
548,18811,7095.53,34.32664233576642,12.948047445255474
563,16551,6128.46,29.397868561278862,10.885364120781528
438,17432,6444.4,39.79908675799087,14.713242009132419
576,28422,9414.9,49.34375,16.3453125
715,28105,7758.85,39.30769230769231,10.851538461538462
656,25847,8432.68,39.40091463414634,12.85469512195122
512,17696,6637.12,34.5625,12.963125
1066,42148,22008.8,39.53846153846154,20.646153846153844
699,20523,7585.35,29.36051502145923,10.851716738197425
531,26232,8467.44,49.40112994350282,15.946214689265538
699,27364,7377.4,39.14735336194563,10.554220314735336
640,25460,8457.0,39.78125,13.2140625
544,18802,7051.94,34.5625,12.963125
1008,40112,21029.44,39.79365079365079,20.86253968253968
645,19060,7117.6,29.550387596899224,11.035038759689924
608,29735,9638.7,48.90625,15.853125
756,41112,11494.8,54.38095238095238,15.204761904761904
677,29857,9580.3,44.10192023633678,14.151107828655833
581,23109,8854.5,39.774526678141136,15.240103270223752
1066,52070,27695.5,48.84615384615385,25.98076923076923
645,25655,9770.95,39.775193798449614,15.148759689922482
635,31615,10410.6,49.78740157480315,16.39464566929134
813,43900,11953.0,53.997539975399754,14.702337023370234
768,34056,10992.96,44.34375,14.313749999999999
640,25320,9500.4,39.5625,14.844375
1097,53862,28408.06,49.09936189608022,25.896134913400182
656,25978,9590.099999999999,39.60060975609756,14.619054878048779
662,32826,10636.92,49.586102719033235,16.06785498489426
896,48496,13223.56,54.125,14.7584375
788,35297,11521.46,44.79314720812183,14.621142131979694
650,25850,9749.5,39.76923076923077,14.999230769230769
1103,54694,28879.16,49.58658204895739,26.182375339981867
699,27662,10417.759999999998,39.57367668097282,14.903805436337622
640,31580,10197.8,49.34375,15.9340625
871,47317,13358.05,54.32491389207807,15.336452353616531
788,35134,11311.19,44.58629441624365,14.354302030456854
672,26586,10087.14,39.5625,15.010625
1105,54485,28920.4,49.30769230769231,26.172307692307694
693,27434,10145.3,39.58730158730159,14.63968253968254
625,31000,10080.0,49.6,16.128
774,42048,11869.2,54.325581395348834,15.334883720930234
750,33600,10938.0,44.8,14.584
635,25130,9513.7,39.574803149606296,14.98220472440945
1008,49984,26389.760000000002,49.58730158730159,26.18031746031746
662,26206,9744.759999999998,39.586102719033235,14.720181268882174
603,33037,10878.78,54.787728026534,18.041094527363185
750,44250,12052.5,59.0,16.07
774,34656,11162.4,44.775193798449614,14.421705426356588
594,26254,9725.589999999998,44.1986531986532,16.373047138047134
977,52725,27776.5,53.966223132036845,28.430399181166838
625,27750,10290.0,44.4,16.464
618,33418,10827.63,54.07443365695793,17.520436893203883
736,43355,12078.45,58.90625,16.4109375
742,32889,10778.52,44.32479784366577,14.526307277628034
635,28170,10653.3,44.36220472440945,16.776850393700787
968,52804,27672.94,54.549586776859506,28.587747933884295
666,29532,11256.0,44.34234234234234,16.9009009009009
645,35330,11773.5,54.775193798449614,18.253488372093024
774,45744,12507.84,59.10077519379845,16.16
768,34392,11130.72,44.78125,14.493125
635,28440,10785.599999999999,44.78740157480315,16.9851968503937
1024,55648,29105.28,54.34375,28.423125
715,32010,12002.1,44.76923076923077,16.786153846153848
